Safenames Ltd.	Safenames Ltd. (AS60819)	114
Cloud DNS Ltd	RendszerNET Kft. (AS60071)	30
Tarr Kft.	Tarr Kft. (AS8462)	75
vshs.hu	Rackforest Zrt. (AS62214)	3
ATW Internet Kft.	Scaleway S.a.s. (AS12876)	3
inclust.com	ZNET Telekom Zrt (AS57389)	1
versanus.eu	AMAZON-02 (AS16509)	27
spletna-postaja.com	Telekom Slovenije, d.d. (AS5603)	2
CASABLANCA INT a.s.	CASABLANCA INT a.s. (AS15685)	28
ACTIVE 24, s.r.o.	Akamai Connected Cloud (AS63949)	20
GOOGLE	Hetzner Online GmbH (AS24940)	32
INTERNET CZ, a.s.	DIGITALOCEAN-ASN (AS14061)	69
exon.io	Coolhousing s.r.o. (AS35592)	4
glbns.com	AMAZON-02 (AS16509)	57
Dravanet Co Ltd.	ATW Internet Kft. (AS41075)	22
Tarhely.Eu Szolgaltato Kft.	Host Europe GmbH (AS21499)	2
lemarit.de	Deutsche Telekom AG (AS3320)	3
hptoner.hu	Rackforest Zrt. (AS62214)	1
registrar-servers.com	NAMECHEAP-NET (AS22612)	14
NSONE	Mercedes-Benz Group AG (AS31399)	4
littlecreekhosting.com	COGENT-174 (AS174)	1
IONOS SE	CLOUDFLARENET (AS13335)	7
ZONER a.s.	VSHosting s.r.o. (AS43541)	50
Cloud DNS Ltd	Dravanet Co Ltd. (AS197248)	29
intellisys.hu	Servergarden Kft. (AS47381)	12
Szerencsejatek Zrt	Szerencsejatek Zrt (AS24690)	3
NUCDN	Rackhost Zrt. (AS57095)	3
INTERNET CZ, a.s.	Datatrans Internet Ltd (AS24991)	2
INTEGRITY Informatics Ltd.	Host Europe GmbH (AS21501)	6
Tarhely.Eu Szolgaltato Kft.	Akamai Connected Cloud (AS63949)	13
markmonitor.com	Quantcom, a.s. (AS29208)	13
stabletransit.com	Rackforest Zrt. (AS62214)	14
versanus.hu	Inclust System Ltd. (AS49857)	17
Rackforest Zrt.	One Hungary Ltd. (AS21334)	48
layerip.com	Freethought Internet Limited (AS41000)	5
d3lt4.net	Servergarden Kft. (AS47381)	4
SIEL, d.o.o.	Studio Moderna d.o.o. (AS43854)	4
adattanya.hu	Synergy Dynamics Ltd (AS214025)	11
SECURITYSERVICES	FASTLY (AS54113)	14
WebSupport s.r.o.	mCloud doo (AS35779)	1
CLOUDFLARENET	Tencent Building, Kejizhongyi Avenue (AS132203)	1
ELIN.hu Informatikai Szolgaltato es Tanacsado Kft.	ATW Internet Kft. (AS41075)	24
Hetzner Online GmbH	Contabo GmbH (AS51167)	43
MICROSOFT-CORP-MSN-AS-BLOCK	INTEGRITY Informatics Ltd. (AS28924)	7
accenture.com	Cloudflare London, LLC (AS209242)	1
svethostingu.cz	MasterDC s.r.o. (AS24971)	13
telekom.at	abaton EDV-Dienstleistungs GmbH (AS42572)	4
zalaszam.hu	Hetzner Online GmbH (AS24940)	2
WebSupport s.r.o.	SQUARESPACE (AS53831)	17
23VNet Kft.	T-Mobile Czech Republic a.s. (AS5588)	6
rackforest.hu	DIGITALOCEAN-ASN (AS14061)	12
T-Mobile Czech Republic a.s.	Rackhost Zrt. (AS29278)	4
european-server.com	Combell NV (AS34762)	9
dispomedic.hu	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	1
AMAZON-02	velia.net Internetdienste GmbH (AS29066)	4
Rackforest Zrt.	Akenes SA (AS61098)	2
iconhost.hu	Servergarden Kft. (AS47381)	19
INTEGRITY Informatics Ltd.	ZEN-ECN (AS21859)	3
esystemcashflow.hu	ATW Internet Kft. (AS41075)	1
elin.hu	Bezeq International Ltd. (AS8551)	1
dotroll.com	FASTLY (AS54113)	24
ns-sec.com	LeaseWeb Netherlands B.V. (AS60781)	1
ReBell Telecommunication Zrt.	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	41
telekom.hu	LeaseWeb Netherlands B.V. (AS60781)	1
buddyns.com	Hetzner Online GmbH (AS24940)	79
estheticdental.hu	Rackhost Zrt. (AS29278)	1
INTEGRITY Informatics Ltd.	A2HOSTING (AS55293)	10
MAGICNET Kft.	MAGICNET Kft. (AS35263)	15
Seonet Multimedia s.r.o.	MasterDC s.r.o. (AS24971)	2
dotroll.com	RendszerNET Kft. (AS60071)	26
ns14.net	GlobalConnect A/S (AS42525)	3
dc.hu	Magyar Telekom Plc. (AS5483)	20
t-online.hu	National Infocommunications Service Company Limited by Shares (AS31581)	5
jacsa.NET Kft.	jacsa.NET Kft. (AS197112)	43
AMAZON-02	Servergarden Kft. (AS47381)	22
cweb.hu	Hydra Communications Ltd (AS25369)	84
bighost.hu	Invitech ICT Services Kft. (AS12301)	49
Viacom Informatics Ltd.	ATW Internet Kft. (AS41075)	9
Invitech ICT Services Kft.	SOFTLAYER (AS36351)	1
MTA Wigner Fizikai Kutatokozpont	MTA Wigner Fizikai Kutatokozpont (AS3314)	12
ns14.net	Hetzner Online GmbH (AS24940)	31
dcsaas.net	Atman Sp. z o.o. (AS15694)	10
dotroll.com	Isis-Com Kft. (AS200964)	4
CLOUDFLARENET	Sure (Guernsey) Limited (AS8680)	1
netim.net	Nessus GmbH (AS47692)	1
dynu.com	Magyar Telekom Plc. (AS5483)	19
rozhled.cz	VSHosting s.r.o. (AS43541)	1
mediagear.net	PlusServer GmbH (AS61157)	1
rreauto.ro	CLAUS WEB srl (AS203053)	1
secdns.eu	Invitech ICT Services Kft. (AS12301)	121
ininet.hu	Rackhost Zrt. (AS29278)	6
domdom.net	ATW Internet Kft. (AS41075)	30
Rackhost Zrt.	Rackforest Zrt. (AS62214)	25
webbo.hu	Invitech ICT Services Kft. (AS12301)	17
dadmin.hu	Magyar Telekom Plc. (AS5483)	10
domdom.net	Dravanet Co Ltd. (AS197248)	14
bicomix.hu	4iG Telecommunications Holding Zrt (AS8990)	2
secdns.eu	23VNet Kft. (AS30836)	40
CLOUDFLARENET	Dravanet Co Ltd. (AS197248)	36
NUCDN	Megaspace Internet Services GmbH (AS34624)	1
deninet.hu	Tarhely.Eu Szolgaltato Kft. (AS43359)	46
odn.de	Bisping & Bisping GmbH & Co KG (AS20686)	2
introdns.hu	Scaleway S.a.s. (AS12876)	1
CLOUDFLARENET	M247 Europe SRL (AS9009)	11
dns23.hu	WebSupport s.r.o. (AS51013)	16
a1.net	Hetzner Online GmbH (AS24940)	8
deninet.hu	Invitech ICT Services Kft. (AS12301)	29
domainflotta.hu	Invitech ICT Services Kft. (AS12301)	4
Invitech ICT Services Kft.	AMAZON-02 (AS16509)	65
is-fun.net	23M GmbH (AS47447)	1
Deutsche Telekom AG	Deutsche Telekom AG (AS3320)	10
INTERNET CZ, a.s.	AS-30083-US-VELIA-NET (AS30083)	1
balt.net	UAB Baltnetos komunikacijos (AS15440)	1
glbns.com	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	28
glbns.com	T-Mobile Czech Republic a.s. (AS5588)	36
Hetzner Online GmbH	ATW Internet Kft. (AS41075)	17
Servergarden Kft.	Invitech ICT Services Kft. (AS12301)	20
23VNet Kft.	SEDO GmbH (AS47846)	68
dnssec-domains.com	AMAZON-02 (AS16509)	17
eox.hu	Invitech ICT Services Kft. (AS12301)	73
ACTIVE 24, s.r.o.	Shoptet, a.s. (AS198627)	42
internetx.hu	Servergarden Kft. (AS47381)	6
0-0.hu	Rackforest Zrt. (AS62214)	1
AMAZON-02	Rackhost Zrt. (AS29278)	32
dmcreative.eu	INTEGRITY Informatics Ltd. (AS28924)	41
GOOGLE	Safenames Ltd. (AS60819)	7
Tarr Kft.	Invitech ICT Services Kft. (AS12301)	2
tarhely.eu	MasterDC s.r.o. (AS24971)	1
Key-Systems GmbH	Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH (AS1764)	9
ch-inter.net	green.ch AG (AS1836)	1
civishosting.eu	ATW Internet Kft. (AS41075)	1
INTEGRITY Informatics Ltd.	Rendszerinformatika Zrt. (AS206892)	19
LDSCHURCH1	LDSCHURCH1 (AS19648)	4
Magyar Telekom Plc.	INTEGRITY Informatics Ltd. (AS28924)	13
Rackhost Zrt.	AS-VULTR (AS20473)	1
ATW Internet Kft.	Sybell Informatika Kft (AS62449)	2
localnet.hu	DIGITALOCEAN-ASN (AS14061)	1
Invitech ICT Services Kft.	WEBHOSTINGHOLDINGS (AS965)	10
INTEGRITY Informatics Ltd.	Aruba S.p.A. (AS31034)	6
Microsystem-Kecskemet Kft	Invitech ICT Services Kft. (AS12301)	5
eudomain.eu	Invitech ICT Services Kft. (AS12301)	1
co.uk	KIFU (Governmental Info Tech Development Agency) (AS1955)	2
VIVACOM Magyarorszag Kft	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	7
dotroll.com	Aruba SAS (AS200185)	9
Tarhely.Eu Szolgaltato Kft.	iNES GROUP SRL (AS12310)	3
qmmit.hu	Rackforest Zrt. (AS62214)	30
INTEGRITY Informatics Ltd.	RendszerNET Kft. (AS60071)	16
register.it	Isis-Com Kft. (AS200964)	1
session.hu	ACE Telecom Kft (AS50261)	7
prim.hu	Invitech ICT Services Kft. (AS12301)	31
eurodns.biz	Datacenter Luxembourg S.A. (AS24611)	6
CLOUDFLARENET	Scalaxy B.V. (AS58061)	1
23VNet Kft.	OVH SAS (AS16276)	2
cls.hu	Rackhost Zrt. (AS29278)	1
Invitech ICT Services Kft.	Servergarden Kft. (AS47381)	44
domainflotta.hu	Hostinger International Limited (AS47583)	4
DIGITALOCEAN-ASN	CLOUDFLARENET (AS13335)	4
host4.biz	Host4Biz sp. z o.o. (AS61251)	1
magichouse.cz	VSHosting s.r.o. (AS43541)	4
rackforest.hu	Hostinger International Limited (AS47583)	1
it-austria.net	AMAZON-02 (AS16509)	5
SECURITYSERVICES	The Offices at Central World, 27th floor (AS45530)	1
externet.hu	OPC Networks Kft. (AS24822)	1
WEDOS Internet, a.s.	MasterDC s.r.o. (AS24971)	1
Invitech ICT Services Kft.	SQUARESPACE (AS53831)	7
CLOUDFLARENET	Binary Racks Limited (AS59895)	13
hunreg.com	Magyar Telekom Plc. (AS5483)	19
versanus.eu	Hetzner Online GmbH (AS24940)	10
nextserver.hu	ATW Internet Kft. (AS41075)	17
RendszerNET Kft.	ATW Internet Kft. (AS41075)	1
rsoe.hu	INTEGRITY Informatics Ltd. (AS28924)	25
mediacenter.hu	Ivanov Vitaliy Sergeevich (AS202656)	1
versanus.hu	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	5
ilx.hu	Rackforest Zrt. (AS62214)	28
netmask.hu	INTERNET CZ, a.s. (AS24806)	2
NSONE	Signet B.V. (AS20857)	1
mediacenter.hu	Host Europe GmbH (AS21499)	1
oktato.hu	RendszerNET Kft. (AS60071)	1
acetelecom.hu	Magyar Telekom Plc. (AS5483)	12
Magyar Telekom Plc.	Rackforest Zrt. (AS62214)	43
a1.net	Deutsche Telekom Global Business Solutions GmbH (AS8387)	5
Aruba S.p.A.	SzerverPlex.hu KFT. (AS61998)	9
infotechna.hu	ACE Telecom Kft (AS50261)	4
webspacecontrol.com	Contabo GmbH (AS51167)	13
bog.ge	JSCB Bank of Georgia (AS48393)	3
is-fun.net	TelemaxX Telekommunikation GmbH (AS12843)	57
dotroll.com	VSHosting s.r.o. (AS43541)	26
Nazwa.pl Sp.z.o.o.	OVH SAS (AS16276)	2
Isis-Com Kft.	Microsystem-Kecskemet Kft (AS197889)	6
szallitas.hu	Rackhost Zrt. (AS29278)	1
ahiv.hu	Magyar Telekom Plc. (AS5483)	3
dotroll.com	AS-COLOCROSSING (AS36352)	2
hix.nl	Superior B.V. (AS34233)	4
bergi.hu	4iG Telecommunications Holding Zrt (AS8990)	1
CLOUDFLARENET	Wix.com Ltd. (AS58182)	15
JWE S.a r.l.	JWE S.a r.l. (AS34655)	19
ACTIVE 24, s.r.o.	Tilda Publishing Ltd. (AS205282)	4
DIGITALOCEAN-ASN	GOOGLE (AS15169)	1
Hetzner Online GmbH	Hosting Systems (AS47625)	1
Aruba S.p.A.	T-Mobile Czech Republic a.s. (AS5588)	7
glbns.com	OVH SAS (AS16276)	7
Servergarden Kft.	sprint S.A. (AS197226)	1
medicalnetwork.hu	Hetzner Online GmbH (AS24940)	4
INTEGRITY Informatics Ltd.	CLOUDFLARENET (AS13335)	13
fornex.com	Fornex Hosting S.L. (AS44051)	14
4iG Telecommunications Holding Zrt	Contabo GmbH (AS51167)	41
Orange Polska Spolka Akcyjna	Orange Polska Spolka Akcyjna (AS5617)	47
webspacecontrol.com	DIGITALOCEAN-ASN (AS14061)	16
SECURITYSERVICES	Free Pro SAS (AS30781)	1
42netmedia.com	42NET Marvin Cloud Kft (AS62051)	26
NETregator Kft.	AMAZON-02 (AS16509)	6
wwdh.hu	Magyar Telekom Plc. (AS5483)	29
INTERNET CZ, a.s.	FASTLY (AS54113)	33
Aruba S.p.A.	Rendszerinformatika Zrt. (AS206892)	8
silverfrog.eu	CETIN Hungary Zrt. (AS8448)	62
Akamai International B.V.	La Roche Ltd. (AS2047)	1
mikrovps.hu	GOOGLE (AS15169)	2
Hetzner Online GmbH	AMAZON-02 (AS16509)	33
dns24.hu	CETIN Hungary Zrt. (AS8448)	2
INTEGRITY Informatics Ltd.	velia.net Internetdienste GmbH (AS29066)	2
Dravanet Co Ltd.	Rendszerinformatika Zrt. (AS206892)	4
hostlogic.hu	Invitech ICT Services Kft. (AS12301)	1
interoot.hu	Servergarden Kft. (AS47381)	3
Vautron Rechenzentrum AG	Vautron Rechenzentrum AG (AS25504)	19
ahrt.hu	Invitech ICT Services Kft. (AS12301)	1
gfsrv.net	Gameforge 4D GmbH (AS47195)	31
Tarhely.Eu Szolgaltato Kft.	KIFU (Governmental Info Tech Development Agency) (AS1955)	12
Scaleway S.a.s.	Scaleway S.a.s. (AS12876)	8
Invitech ICT Services Kft.	SzerverPlex.hu KFT. (AS61998)	14
otpbank.hu	OTP Bank Nyrt. Hungary (AS211595)	27
Invitech ICT Services Kft.	Hetzner Online GmbH (AS24940)	48
INTERNET CZ, a.s.	MICROSOFT-CORP-MSN-AS-BLOCK (AS8069)	2
ns14.net	Host Europe GmbH (AS8972)	9
ATW Internet Kft.	ACE Telecom Kft (AS50261)	6
Servergarden Kft.	Sybell Informatika Kft (AS62449)	1
gransy.com	SH.cz s.r.o. (AS39392)	10
DIGICERT	Rackforest Zrt. (AS62214)	13
INTEGRITY Informatics Ltd.	Giganet Internet Szolgaltato Kft (AS42864)	5
CLOUDFLARENET	Optimus IT d.o.o. (AS48894)	5
bdtf.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
witcom.cloud	Mittwald CM Service GmbH & Co. KG (AS15817)	1
giganet.hu	Servergarden Kft. (AS47381)	2
t-online.hu	Tarhely.Eu Szolgaltato Kft. (AS43359)	19
domdom.net	Servergarden Kft. (AS47381)	14
telekom.hu	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	23
interna.me	IONOS SE (AS8560)	41
dns24.hu	OVH SAS (AS16276)	48
dynu.com	Yettel Hungary Ltd. (AS213155)	3
Magyar Posta Zrt	Magyar Posta Zrt (AS12589)	5
Rackhost Zrt.	Rendszerinformatika Zrt. (AS206892)	30
introdns.hu	AS-26496-GO-DADDY-COM-LLC (AS26496)	1
iphh.de	IPHH Internet Port Hamburg GmbH (AS12731)	2
NUCDN	1&1 Versatel Deutschland GmbH (AS8881)	1
solvo.hu	Magyar Telekom Plc. (AS5483)	105
ReBell Telecommunication Zrt.	ATW Internet Kft. (AS41075)	1
dotroll.com	GOOGLE (AS15169)	26
NetActuate, Inc	Magyar Telekom Plc. (AS5483)	3
inter.hu	4iG Telecommunications Holding Zrt (AS8990)	4
SECURITYSERVICES	Infomaniak Network SA (AS29222)	2
mediacenter.hu	Hostinger International Limited (AS47583)	2
hostgator.com	NETWORK-SOLUTIONS-HOSTING (AS19871)	20
WebSupport s.r.o.	GOOGLE-CLOUD-PLATFORM (AS396982)	28
aronia-charlottenburg.ro	Magit'st Srl (AS49468)	1
dns24.hu	MEDIACENTER HUNGARY INFORMATIKAI SZOLGALTATO ES UZEMELTETO kft (AS44460)	3
ritek-ns1.hu	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	4
glbns.com	Hetzner Online GmbH (AS24940)	74
datanet.hu	AMAZON-02 (AS16509)	2
hunreg.com	UAB Interneto vizija (AS212531)	1
secdns.eu	Dravanet Co Ltd. (AS197248)	7
Scaleway S.a.s.	WebSupport s.r.o. (AS51013)	3
Rackforest Zrt.	WHG Hosting Services Ltd (AS36454)	8
INTERNET CZ, a.s.	National Infocommunications Service Company Limited by Shares (AS31581)	5
secdns.eu	Aruba SAS (AS200185)	3
Rackforest Zrt.	Tarhely.Eu Szolgaltato Kft. (AS43359)	69
netmask.hu	One Hungary Ltd. (AS21334)	3
vegasystems.de	VegaSystems GmbH & Co. KG (AS34372)	2
ACTIVE 24, s.r.o.	WEDOS Internet, a.s. (AS197019)	14
nsa.hu	dogado GmbH (AS45012)	1
IONOS SE	Neue Medien Muennich GmbH (AS34788)	6
netstorage.hu	VIVACOM Magyarorszag Kft (AS51920)	50
elin.hu	Cloudflare London, LLC (AS209242)	4
fulike.hu	Servergarden Kft. (AS47381)	35
Rackforest Zrt.	Zalaszam Informatika Kft. (AS50031)	6
INTEGRITY Informatics Ltd.	Isis-Com Kft. (AS200964)	11
webspacecontrol.com	Ddos-guard Ltd (AS57724)	1
gcdn.services	netcup GmbH (AS197540)	1
netoxygen.ch	AlpineDC SA (AS198385)	1
INTEGRITY Informatics Ltd.	HWSERVICES-32400 (AS32400)	1
iworx-host.com	Servergarden Kft. (AS47381)	7
sigmanet.hu	AMAZON-02 (AS16509)	5
renyi.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	3
ipcom GmbH	T-Systems International GmbH (AS34086)	21
netinform.hu	Dravanet Co Ltd. (AS197248)	3
a1.net	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	3
mxserver.ro	Cyber_Folks SRL (AS44043)	19
centralnet.hu	PR-TELECOM ZRt. (AS35311)	3
domainrobot.hu	Magyar Telekom Plc. (AS5483)	9
webspacecontrol.com	CDLAN SpA (AS34971)	1
forel.hu	INTEGRITY Informatics Ltd. (AS28924)	30
dotroll.com	OVH SAS (AS16276)	18
criscompinformatika.hu	Signet B.V. (AS20857)	1
Rackforest Zrt.	ACE Telecom Kft (AS50261)	6
dynu.com	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	18
rackforest.hu	SQUARESPACE (AS53831)	7
netscan-ns1.com	AMAZON-02 (AS16509)	1
websas.hu	CLOUDFLARENET (AS13335)	3
CLOUDFLARENET	23VNet Kft. (AS30836)	23
intelliweb.hu	GOOGLE (AS15169)	2
Seonet Multimedia s.r.o.	CLOUDFLARENET (AS13335)	3
nic.ru	Jsc ru-center (AS48287)	3
active24.cz	T-Mobile Czech Republic a.s. (AS13036)	4
VSHosting s.r.o.	VSHosting s.r.o. (AS43541)	16
thinline.cz	PRO-ZETA a.s. (AS60606)	60
dns24.hu	FLY (AS40509)	1
c3.hu	Hetzner Online GmbH (AS24940)	7
Tarhely.Eu Szolgaltato Kft.	RendszerNET Kft. (AS60071)	18
thinline.cz	VSHosting s.r.o. (AS43541)	9
unideb.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	21
Aruba S.p.A.	Contabo GmbH (AS51167)	64
introdns.hu	ITConsult-Pro Zrt. (AS201450)	1
SECURITYSERVICES	Akamai International B.V. (AS20940)	9
INTERNET CZ, a.s.	MODIT Informatikai Zrt. (AS42120)	2
Flashnet Kft	CLOUDFLARENET (AS13335)	1
HURRICANE	Magyar Telekom Plc. (AS5483)	7
bdg.hu	Rackhost Zrt. (AS29278)	1
ipcom GmbH	Porsche Informatik Gesellschaft m.b.H (AS29085)	5
Servergarden Kft.	Dravanet Co Ltd. (AS197248)	1
Rackforest Zrt.	JZT Informatikai Kft. (AS39679)	1
unitechnal.cloud	Servergarden Kft. (AS47381)	9
3ctelecom.hu	Dravanet Co Ltd. (AS197248)	29
korallmedia.com	Akamai Connected Cloud (AS63949)	4
sigmanet.hu	Comnica Kft. (AS12594)	3
INTEGRITY Informatics Ltd.	Cloudflare London, LLC (AS209242)	5
lum.hu	Rackhost Zrt. (AS29278)	1
ipcom GmbH	Deutsche Telekom AG (AS3320)	5
iworx-host.com	AMAZON-02 (AS16509)	17
unitechnal.cloud	Hostinger International Limited (AS47583)	2
introdns.hu	Invitech ICT Services Kft. (AS12301)	17
SECURITYSERVICES	GOOGLE-CLOUD-PLATFORM (AS396982)	22
secdns.eu	Servergarden Kft. (AS47381)	77
webetneked.eu	SINGLEHOP-LLC (AS32475)	2
nokturn.hu	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	19
mediacenter.hu	Rendszerinformatika Zrt. (AS206892)	8
Tarhely.Eu Szolgaltato Kft.	Rackhost Zrt. (AS210579)	9
solvo.hu	Servergarden Kft. (AS47381)	8
Rackhost Zrt.	AMAZON-02 (AS16509)	38
webglobe.cz	Coolhousing s.r.o. (AS35592)	1
Scaleway S.a.s.	Rackforest Zrt. (AS62214)	29
CLOUDFLARENET	AUTOMATTIC (AS2635)	8
WebSupport s.r.o.	Giganet Internet Szolgaltato Kft (AS42864)	2
telekom.hu	Generali Operations Service Platform S.r.l. (AS47136)	18
t-online.hu	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	3
armin.sk	MasterDC s.r.o. (AS24971)	3
acetelecom.hu	ATW Internet Kft. (AS41075)	4
INTERNET CZ, a.s.	RendszerNET Kft. (AS60071)	37
media9.hu	Last-Mile Ltd. (AS29657)	17
dns24.hu	Shoptet, a.s. (AS198627)	18
introdns.hu	ATW Internet Kft. (AS41075)	30
nexum.hu	Nexum Hungary Internet Service Provider Ltd. (AS20510)	25
optime.hu	Magyar Telekom Plc. (AS5483)	1
introdns.hu	WebSupport s.r.o. (AS51013)	37
domena.pl	EXEA Sp. z o.o. (AS60713)	29
ecomation.eu	Signet B.V. (AS35470)	1
domdom.net	SQUARESPACE (AS53831)	9
Rackforest Zrt.	Vodafone Libertel B.V. (AS33915)	2
Invitech ICT Services Kft.	Nexum Hungary Internet Service Provider Ltd. (AS20510)	3
Aruba S.p.A.	G-Core Labs S.A. (AS199524)	1
c3.hu	Contabo GmbH (AS51167)	2
dotroll.com	AS-VULTR (AS20473)	10
unknown	Enix Ltd (AS52148)	44
afraid.org	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	8
Rackforest Zrt.	ATW Internet Kft. (AS41075)	47
Liberty Global B.V.	Liberty Global B.V. (AS6830)	2
NETregator Kft.	Comnica Kft. (AS12594)	24
NUCDN	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	15
controlpanel.si	Webtasy, d.o.o. (AS43128)	14
perf1.com	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	3
Invitech ICT Services Kft.	FASTLY (AS54113)	9
inwx.ch	InterNetworX Management GmbH (AS48596)	1
CLOUDFLARENET	ORACLE-BMC-31898 (AS31898)	33
dotroll.com	INMOTION (AS22611)	1
npulse.net	Invitech ICT Services Kft. (AS12301)	11
Cloud DNS Ltd	Hastingwood Securities Ltd (AS49823)	3
CLOUDFLARENET	OPC Networks Kft. (AS24822)	2
mindit.hu	netcup GmbH (AS197540)	19
vrvy.net	Datacenter Luxembourg S.A. (AS24611)	1
1bit.hu	Rackhost Zrt. (AS29278)	1
Viacom Informatics Ltd.	Hetzner Online GmbH (AS24940)	8
OVH SAS	Play (AS31242)	3
hf-edv.de	Hetzner Online GmbH (AS24940)	1
INTEGRITY Informatics Ltd.	MasterDC s.r.o. (AS24971)	3
Invitech ICT Services Kft.	Giganet Internet Szolgaltato Kft (AS42864)	10
cpserver.net	Rackforest Zrt. (AS62214)	22
Magyar Telekom Plc.	Servergarden Kft. (AS47381)	39
active24.cz	ZCOM.cz s.r.o (AS206548)	1
OPC Networks Kft.	Rackforest Zrt. (AS62214)	7
ininet.hu	Hostinger International Limited (AS47583)	8
Magyar Telekom Plc.	WebSupport s.r.o. (AS51013)	16
initon.hu	Hetzner Online GmbH (AS24940)	1
GANDI SAS	Fca Information Technology, Excellence And Methods S.p.A. (AS12734)	6
INTERNET CZ, a.s.	On Line System Kft. (AS201237)	1
MICROSOFT-CORP-MSN-AS-BLOCK	GOOGLE-CLOUD-PLATFORM (AS396982)	11
Invitech ICT Services Kft.	Porsche Informatik Gesellschaft m.b.H (AS29085)	53
publicisgroupe.com	Invitech ICT Services Kft. (AS12301)	2
Cloud DNS Ltd	Hong Kong Zhengxing Technology Co., Ltd. (AS150706)	3
OPC Networks Kft.	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	8
gransy.com	Coolhousing s.r.o. (AS35592)	1
CLOUDFLARENET	Talex S.A. (AS39599)	3
Rackforest Zrt.	MasterDC s.r.o. (AS24971)	3
MICROSOFT-CORP-MSN-AS-BLOCK	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	7
webmuhely.hu	CLOUDFLARENET (AS13335)	1
Rackforest Zrt.	T-Mobile Czech Republic a.s. (AS13036)	2
domdom.net	AMAZON-02 (AS16509)	80
AS-VULTR	VNET a.s. (AS29405)	70
deninet.hu	Rackhost Zrt. (AS210579)	18
gov.hu	Invitech ICT Services Kft. (AS12301)	8
sybell.hu	RendszerNET Kft. (AS60071)	2
INTEGRITY Informatics Ltd.	SQUARESPACE (AS53831)	9
sostarhely.hu	ZNET Telekom Zrt (AS57389)	5
Magyar Telekom Plc.	Rendszerinformatika Zrt. (AS206892)	1
domdom.net	VSHosting s.r.o. (AS43541)	1
blueboard.cz	DIGITALOCEAN-ASN (AS14061)	1
routing.net	Hosting.de GmbH (AS12574)	9
IONOS SE	Mittwald CM Service GmbH & Co. KG (AS15817)	14
Invitech ICT Services Kft.	Datatrans Internet Ltd (AS24991)	15
csr.hu	Rackhost Zrt. (AS29278)	1
Tarhely.Eu Szolgaltato Kft.	WEEBLY (AS27647)	5
glbns.com	IS-AS-1 (AS19318)	1
comport-infotech.eu	Magyar Telekom Plc. (AS5483)	1
shoptet.cz	Hetzner Online GmbH (AS24940)	1
dns24.hu	NAMECHEAP-NET (AS22612)	7
unitechnal.cloud	Rackhost Zrt. (AS29278)	1
netfone.hu	Netfone Telecom Tavkozlesi es Szolgaltato KFT (AS197862)	5
adattanya.hu	ATW Internet Kft. (AS41075)	24
Intellihome Tavkozlesi Szolgaltato Kft	Rendszerinformatika Zrt. (AS206892)	3
OVH SAS	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	11
exum.eu	OVH SAS (AS16276)	1
glbns.com	DIGITALOCEAN-ASN (AS14061)	30
xetdns.com	23VNet Kft. (AS30836)	25
ahostbox.com	SYNLINQ (AS44486)	1
Szerencsejatek Zrt	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	17
SECURITYSERVICES	Strato GmbH (AS6724)	1
MICROSOFT-CORP-MSN-AS-BLOCK	COGECO-PEER1 (AS13768)	1
Servergarden Kft.	UNIFIEDLAYER-AS-1 (AS46606)	5
nlg.hu	OVH SAS (AS16276)	2
INTEGRITY Informatics Ltd.	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	24
onenet.hu	Opennetworks Kft. (AS207349)	30
Webglobe, s.r.o.	Webglobe, s.r.o. (AS29134)	20
DIGITALOCEAN-ASN	ATW Internet Kft. (AS41075)	7
perf1.com	AMAZON-02 (AS16509)	6
dotroll.com	SzerverPlex.hu KFT. (AS61998)	16
seliton.com	Hetzner Online GmbH (AS24940)	2
syphon.sk	Webglobe, s.r.o. (AS29134)	4
unitechnal.cloud	CloudIP LLC (AS31715)	1
ATW Internet Kft.	Rackhost Zrt. (AS29278)	23
