winwin.hk: 0 mail.winwin.hk.
studioone.hk: 0 mail.studioone.hk.
cheaptickets.hk: 5 alt2.aspmx.l.google.com.
cheaptickets.hk: 10 aspmx2.googlemail.com.
cheaptickets.hk: 5 alt1.aspmx.l.google.com.
cheaptickets.hk: 10 aspmx3.googlemail.com.
cheaptickets.hk: 1 aspmx.l.google.com.
craftman.hk: 10 MX.ZOHO.COM.
craftman.hk: 20 MX2.ZOHO.COM.
craftman.hk: 50 MX3.ZOHO.COM.
intrend.hk: 10 mx2.hostinger.com.
intrend.hk: 5 mx1.hostinger.com.
raumplus.hk: 100 mail13.is-fun.net.
prosolution.hk: 10 mx1.titan.email.
prosolution.hk: 20 mx2.titan.email.
tommy.hk: 1 bh.markmonitor.com.
haefele.hk: 30 ipv6mx01d.antispameurope.com.
haefele.hk: 40 ipv6mx01c.antispameurope.com.
haefele.hk: 20 ipv6mx01b.antispameurope.com.
haefele.hk: 10 ipv6mx01a.antispameurope.com.
nowe.hk: 20 sbsmta2.netvigator.com.
nowe.hk: 10 sbsmta1.netvigator.com.
msc.hk: 0 msc.hk.
bestdoctors.hk: 10 mx0.bestdoctors.hk.
bestdoctors.hk: 20 mx1.bestdoctors.hk.
winvestor.hk: 10 mx2.netim.net.
winvestor.hk: 10 mx1.netim.net.
theherd.hk: 10 alt3.aspmx.l.google.com.
theherd.hk: 10 alt4.aspmx.l.google.com.
theherd.hk: 1 aspmx.l.google.com.
theherd.hk: 5 alt2.aspmx.l.google.com.
theherd.hk: 5 alt1.aspmx.l.google.com.
pori.hk: 10 alt3.aspmx.l.google.com.
pori.hk: 5 alt1.aspmx.l.google.com.
pori.hk: 1 aspmx.l.google.com.
pori.hk: 10 alt4.aspmx.l.google.com.
pori.hk: 5 alt2.aspmx.l.google.com.
fuan.hk: 10 hzmx01.mxmail.netease.com.
fuan.hk: 10 hzmx02.mxmail.netease.com.
aflac.hk: 10 mail.bbmail.com.hk.
ben10.hk: 10 atlmail0.turner.com.
thelittlewhitecompany.hk: 30 fwd1.hosts.co.uk.
thelittlewhitecompany.hk: 30 fwd2.hosts.co.uk.
thelittlewhitecompany.hk: 30 fwd0.hosts.co.uk.
zephyra.hk: 10 mx.zephyra.hk.
staubli.hk: 0 .
racs.hk: 10 mx02.mail.icloud.com.
racs.hk: 10 mx01.mail.icloud.com.
activumsg.hk: 300 mxlbrelaxed.ispgateway.de.
activumsg.hk: 100 mxlb.ispgateway.de.
activumsg.hk: 200 mxlbtu.ispgateway.de.
servoy.hk: 10 mx00.udag.de.
servoy.hk: 20 mx01.udag.de.
aflac.hk: 10 mail.bbmail.com.hk.
innermost.hk: 5 alt1.aspmx.l.google.com.
innermost.hk: 0 aspmx.l.google.com.
innermost.hk: 10 alt3.aspmx.l.google.com.
innermost.hk: 10 alt4.aspmx.l.google.com.
innermost.hk: 5 alt2.aspmx.l.google.com.
keithurban.hk: 10 mail.keithurban.hk.
easyhome.hk: 20 mailfox2.timway.com.
easyhome.hk: 10 mailfox.timway.com.
wonda.hk: 15 mx650hk.now.net.cn.
wonda.hk: 10 mx650.now.net.cn.
futech.hk: 5 mx2.larksuite.com.
futech.hk: 1 mx1.larksuite.com.
futech.hk: 10 mx3.larksuite.com.
neste.hk: 0 .
1me.hk: 10 mail.1me.hk.
ygg.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
ygg.hk: 1 ASPMX.L.GOOGLE.COM.
ygg.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
ygg.hk: 10 ALT4.ASPMX.L.GOOGLE.COM.
ygg.hk: 10 ALT3.ASPMX.L.GOOGLE.COM.
scg.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
scg.hk: 1 ASPMX.L.GOOGLE.COM.
scg.hk: 10 ALT3.ASPMX.L.GOOGLE.COM.
scg.hk: 10 ALT4.ASPMX.L.GOOGLE.COM.
scg.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
pman.hk: 1 ASPMX.L.GOOGLE.COM.
pman.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
pman.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
pman.hk: 10 ALT3.ASPMX.L.GOOGLE.COM.
pman.hk: 10 ALT4.ASPMX.L.GOOGLE.COM.
seosem.hk: 30 mx30.antispam.mailspamprotection.com.
seosem.hk: 10 mx10.antispam.mailspamprotection.com.
seosem.hk: 20 mx20.antispam.mailspamprotection.com.
bcde.hk: 0 bcde.hk.
bridgecapital.hk: 10 qiye163mx02.mxmail.netease.com.
bridgecapital.hk: 5 qiye163mx01.mxmail.netease.com.
go.hk: 20 backupmx.iserverteam.com.
go.hk: 10 mail.go.hk.
yoodee.hk: 10 mx2.netim.net.
yoodee.hk: 10 mx1.netim.net.
cerence.hk: 10 custmx.cscdns.net.
societegenerale.hk: 50 secmail.iap.socgen.com.
societegenerale.hk: 5 mail.iap.socgen.com.
elevatedigital.hk: 10 alt4.aspmx.l.google.com.
elevatedigital.hk: 5 alt2.aspmx.l.google.com.
elevatedigital.hk: 5 alt1.aspmx.l.google.com.
elevatedigital.hk: 10 alt3.aspmx.l.google.com.
elevatedigital.hk: 1 aspmx.l.google.com.
oetker.hk: 10 relay1.netnames.net.
oetker.hk: 100 relay2.netnames.net.
mlog.hk: 1 aspmx.l.google.com.mlog.hk.
the-box.hk: 0 thebox-hk0i.mail.protection.outlook.com.
wakayama.hk: 30 fosse.virtualhosting.hk.
mymovies.hk: 10 mail.register.it.
registers.hk: 10 mail.registers.hk.
zema.hk: 5 mxw.263.net.
zema.hk: 10 mx.263.net.
tentacles.hk: 10 mx.zoho.com.
tentacles.hk: 20 mx2.zoho.com.
tentacles.hk: 50 mx3.zoho.com.
growthguru.hk: 1 smtp.google.com.
growthguru.hk: 15 nyxxqgvxvqtyweyh4f6jk5vw4z2c6xjho65guvu25bwtibpeaf2a.mx-verification.google.com.
glw.hk: 0 glw-hk.mail.protection.outlook.com.
vivastreet.hk: 10 mail.vivastreet.hk.
shv.hk: 10 mxw.mxhichina.com.
shv.hk: 5 mxn.mxhichina.com.
hotelz.hk: 10 mail.hotels.com.
tonny.hk: 5 mxbiz1.qq.com.
tonny.hk: 10 mxbiz2.qq.com.
emark.hk: 0 emark.hk.
capone.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
capone.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
capone.hk: 10 ALT4.ASPMX.L.GOOGLE.COM.
capone.hk: 10 ALT3.ASPMX.L.GOOGLE.COM.
capone.hk: 1 ASPMX.L.GOOGLE.COM.
letsride.hk: 0 letsride.hk.
thetravelers.hk: 10 custmx.cscdns.net.
almo.hk: 10 mail.almo.eu.
almo.hk: 90 mx2.mediacomm.it.
morgan-stanley.hk: 0 .
omnispace.hk: 5 mxbiz1.qq.com.
omnispace.hk: 10 mxbiz2.qq.com.
icert.hk: 0 icert.hk.
renthub.hk: 0 renthub.hk.
parkhaus.hk: 10 mail.parkhaus.hk.
greenflow.hk: 5 alt2.aspmx.l.google.com.
greenflow.hk: 5 alt1.aspmx.l.google.com.
greenflow.hk: 10 alt3.aspmx.l.google.com.
greenflow.hk: 1 aspmx.l.google.com.
greenflow.hk: 10 alt4.aspmx.l.google.com.
8a.hk: 10 mxbiz2.qq.com.
8a.hk: 5 mxbiz1.qq.com.
longitude.hk: 10 ASPMX.L.GOOGLE.COM.
longitude.hk: 30 ASPMX4.GOOGLEMAIL.COM.
longitude.hk: 30 ASPMX5.GOOGLEMAIL.COM.
longitude.hk: 30 ASPMX2.GOOGLEMAIL.COM.
longitude.hk: 20 ALT1.ASPMX.L.GOOGLE.COM.
longitude.hk: 20 ALT2.ASPMX.L.GOOGLE.COM.
longitude.hk: 30 ASPMX3.GOOGLEMAIL.COM.
opengroup.hk: 0 .
wfg.hk: 10 mail.wfgh.com.hk.
yahoofinance.hk: 0 .
ygm.hk: 0 mail.ygm.hk.
wsz.hk: 10 mxn.mxhichina.com.
shipme.hk: 10 mx.cloudshield.site.
shipme.hk: 5 mx1.cloudshield.site.
shev.hk: 20 bizavmta2.netvigator.com.
luckycloud.hk: 10 mx.zoho.com.cn.
luckycloud.hk: 20 mx2.zoho.com.cn.
ssid.hk: 10 mx02.communilink.net.
ssid.hk: 10 mx03.communilink.net.
ssid.hk: 10 mx01.communilink.net.
ssid.hk: 10 mx04.communilink.net.
in3.hk: 5 mail.in3.hk.
sakigake.hk: 10 alt4.aspmx.l.google.com.
sakigake.hk: 1 aspmx.l.google.com.
sakigake.hk: 10 alt3.aspmx.l.google.com.
sakigake.hk: 5 alt1.aspmx.l.google.com.
sakigake.hk: 5 alt2.aspmx.l.google.com.
gcms.hk: 0 mail.gcms.hk.
schiaparelli.hk: 10 mail.register.it.
gefco.hk: 5 de-smtp-inbound-2.mimecast.com.
gefco.hk: 5 de-smtp-inbound-1.mimecast.com.
navigare.hk: 25 smtp2.mail.ascio.com.
gismeteo.hk: 10 mail.gismeteo.hk.
imini.hk: 5 MXN.MXHICHINA.COM.
imini.hk: 10 MXW.MXHICHINA.COM.
procomm.hk: 0 mail.procomm.hk.
mccurdy.hk: 10 mail.protonmail.ch.
mccurdy.hk: 20 mailsec.protonmail.ch.
saying.hk: 10 mail.protonmail.ch.
saying.hk: 20 mailsec.protonmail.ch.
ij.hk: 1 ASPMX.L.GOOGLE.COM.
ij.hk: 10 ASPMX2.GOOGLEMAIL.COM.
ij.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
ij.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
kome.hk: 0 kome.hk.
luminox.hk: 10 mail.luminox.hk.
cognos.hk: 10 custmx.cscdns.net.
hdk.hk: 10 mx.yandex.net.
timtim.hk: 5 isaac.mx.cloudflare.net.
timtim.hk: 76 linda.mx.cloudflare.net.
timtim.hk: 66 amir.mx.cloudflare.net.
scrapyard.hk: 10 alt3.aspmx.l.google.com.
scrapyard.hk: 10 alt4.aspmx.l.google.com.
scrapyard.hk: 5 alt1.aspmx.l.google.com.
scrapyard.hk: 5 alt2.aspmx.l.google.com.
scrapyard.hk: 1 aspmx.l.google.com.
sportclips.hk: 10 MAIL.101DOMAIN.COM.
popular.hk: 0 mail.popular.hk.
vicon.hk: 0 mail.tennomail.com.
kymco.hk: 10 mail.kymco.hk.
mynumber.hk: 10 mail.mynumber.hk.
zto.hk: 20 mx2.chengmail.cn.
zto.hk: 10 mx1.chengmail.cn.
harekrishna.hk: 300 ~.
lindenberg.hk: 10 aspmx2.googlemail.com.
lindenberg.hk: 5 alt2.aspmx.l.google.com.
lindenberg.hk: 5 alt1.aspmx.l.google.com.
lindenberg.hk: 10 aspmx3.googlemail.com.
lindenberg.hk: 1 aspmx.l.google.com.
biofit.hk: 10 biofit-hk.mail.protection.outlook.com.
itw.hk: 20 mx2.titan.email.
itw.hk: 10 mx1.titan.email.
treadwell.hk: 10 mg1.cloudservices.com.hk.
treadwell.hk: 5 mg2.cloudservices.com.hk.
hongda.hk: 10 MAILCDN.21CN.COM.
hongda.hk: 5 MTA-ENT.21CN.COM.
aihome.hk: 5 mail.aihome.hk.
xym.hk: 78 amir.mx.cloudflare.net.
xym.hk: 9 isaac.mx.cloudflare.net.
xym.hk: 64 linda.mx.cloudflare.net.
codeco.hk: 10 aspmx3.googlemail.com.
codeco.hk: 5 alt1.aspmx.l.google.com.
codeco.hk: 5 alt2.aspmx.l.google.com.
codeco.hk: 10 aspmx2.googlemail.com.
codeco.hk: 1 aspmx.l.google.com.
qip.hk: 10 mx.ym.163.com.
winland.hk: 0 winland.hk.
jiyun.hk: null jiyun.hk.w.kunlunsl.com.
foodfight.hk: 30 filter3.foodfi-1.mailguard.com.au.
foodfight.hk: 10 filter1.foodfi-1.mailguard.com.au.
foodfight.hk: 20 filter2.foodfi-1.mailguard.com.au.
tandoor.hk: 0 tandoor.hk.
megabite.hk: 10 s20.hostedmail.cc.
aquamarine.hk: 100 pink.perfectlink.com.hk.
aquamarine.hk: 10 pink.perfectlink.com.hk.
vand.hk: 10 alt4.aspmx.l.google.com.
vand.hk: 5 alt2.aspmx.l.google.com.
vand.hk: 5 alt1.aspmx.l.google.com.
vand.hk: 1 aspmx.l.google.com.
vand.hk: 10 alt3.aspmx.l.google.com.
aurabeauty.hk: 0 aurabeauty.hk.
justmove.hk: 1 aspmx.l.google.com.
justmove.hk: 30 aspmx2.googlemail.com.
justmove.hk: 30 aspmx5.googlemail.com.
justmove.hk: 30 aspmx3.googlemail.com.
justmove.hk: 5 alt2.aspmx.l.google.com.
justmove.hk: 5 alt1.aspmx.l.google.com.
justmove.hk: 30 aspmx4.googlemail.com.
smartidea.hk: 10 mail.smartidea.hk.
dammit.hk: 10 mxdomain.qq.com.
cofa.hk: 10 wmx.ecounterp.com.
giveashit.hk: 1 aspmx.l.google.com.
giveashit.hk: 10 alt3.aspmx.l.google.com.
giveashit.hk: 10 alt4.aspmx.l.google.com.
giveashit.hk: 5 alt1.aspmx.l.google.com.
giveashit.hk: 5 alt2.aspmx.l.google.com.
findhotel.hk: 5 alt1.aspmx.l.google.com.
findhotel.hk: 10 alt3.aspmx.l.google.com.
findhotel.hk: 1 aspmx.l.google.com.
findhotel.hk: 5 alt2.aspmx.l.google.com.
findhotel.hk: 10 alt4.aspmx.l.google.com.
solidcam.hk: 20 mx01.udag.de.
solidcam.hk: 10 mx00.udag.de.
tianyan.hk: 10 mail.tianyan.hk.
technext.hk: 0 shared114.accountservergroup.com.
bertolottoporte.hk: 10 mail.register.it.
boomtech.hk: 0 boomtech.hk.
instantpot.hk: 10 mailb.iptwins.com.
bestquality.hk: 10 mx1.titan.email.
bestquality.hk: 20 mx2.titan.email.
bestquality.hk: 1 smtp.google.com.
trellixsecurity.hk: 10 custmx.cscdns.net.
airnz.hk: 0 .
cerberus.hk: 5 alt1.aspmx.l.google.com.
cerberus.hk: 10 alt3.aspmx.l.google.com.
cerberus.hk: 1 aspmx.l.google.com.
cerberus.hk: 10 alt4.aspmx.l.google.com.
cerberus.hk: 5 alt2.aspmx.l.google.com.
ferryman.hk: 0 ferryman.hk.
ifsa.hk: 10 mail.ifsa.hk.
chatime.hk: 50 fb.mail.gandi.net.
chatime.hk: 10 spool.mail.gandi.net.
filmora.hk: 10 mail.filmora.hk.
oporto.hk: 10 mail.oporto.hk.
soulstudio.hk: 0 soulstudio.hk.
incon.hk: 10 incon-hk.mail.protection.outlook.com.
omlet.hk: 1 bh.markmonitor.com.
johnpaul.hk: 50 fb.mail.gandi.net.
johnpaul.hk: 10 spool.mail.gandi.net.
braintraining.hk: 200 f1mx2.ns360.net.
braintraining.hk: 100 f1m1.ns360.net.
disneyprincessstories.hk: 10 custmx.cscdns.net.
bodysolid.hk: 10 relay1.netnames.net.
bodysolid.hk: 100 relay2.netnames.net.
arkada.hk: 10 mail.arkada.hk.
ieat.hk: 10 mail.ieat.hk.
avatech.hk: 10 mail.avatech.hk.
optuminsight.hk: 10 null.corpmailsvcs.com.
marketingstudio.hk: 10 relay1.netnames.net.
marketingstudio.hk: 100 relay2.netnames.net.
imw.hk: 10 mxbiz2.qq.com.
imw.hk: 5 mxbiz1.qq.com.
winship.hk: 10 aspmx1.migadu.com.
winship.hk: 20 aspmx2.migadu.com.
starring.hk: 15 y2732tmeochycrmbwdwscit3rydecr6pcrl4uyuavveqyabbkgkq.mx-verification.google.com.
starring.hk: 1 smtp.google.com.
tsy.hk: null tsyhk11.108c.goweb3.net.
bhu.hk: 0 bhu.hk.
pleno.hk: 0 pleno.hk.
spaze.hk: 0 spaze-hk.mail.protection.outlook.com.
ristorante.hk: 10 relay1.netnames.net.
ristorante.hk: 100 relay2.netnames.net.
nmu.hk: 0 .
cocc.hk: 0 cocc.hk.
prata.hk: 0 prata.hk.
9995.hk: 10 mx.zmail.net.cn.
liontech.hk: 10 mailstore1.secureserver.net.
liontech.hk: 0 smtp.secureserver.net.
webadmin.hk: 0 webadmin.hk.
iprotect.hk: 50 mx3.zoho.com.
iprotect.hk: 10 mx.zoho.com.
iprotect.hk: 20 mx2.zoho.com.
thechildrensplace.hk: 10 custmx.cscdns.net.
moon.hk: 10 mx1.wyith.net.
clogau.hk: 10 mail.clogau.hk.
gohealthy.hk: 10 mail.gohealthy.hk.
balik.hk: 10 mail.balik.hk.
dbaudio.hk: 10 mx00.udag.de.
dbaudio.hk: 20 mx01.udag.de.
schoeffel.hk: 20 mx01.udag.de.
schoeffel.hk: 10 mx00.udag.de.
oja.hk: 10 mail.passeli.net.
weijie.hk: 50 qiye163mx02.mxmail.netease.com.
weijie.hk: 10 qiye163mx01.mxmail.netease.com.
exit.hk: 50 alt4.aspmx.l.google.com.
exit.hk: 20 alt1.aspmx.l.google.com.
exit.hk: 30 alt2.aspmx.l.google.com.
exit.hk: 10 aspmx.l.google.com.
exit.hk: 40 alt3.aspmx.l.google.com.
hfw.hk: 100 relay2.netnames.net.
hfw.hk: 10 relay1.netnames.net.
limor.hk: 50 alt4.aspmx.l.google.com.
limor.hk: 30 alt2.aspmx.l.google.com.
limor.hk: 40 alt3.aspmx.l.google.com.
limor.hk: 20 alt1.aspmx.l.google.com.
limor.hk: 10 aspmx.l.google.com.
9777.hk: 0 mail.9777.hk.
justanswer.hk: 10 mail.rwgusa.net.
aphasia.hk: 0 aphasia-hk.mail.protection.outlook.com.
htec.hk: 30 aspmx2.googlemail.com.
htec.hk: 30 aspmx5.googlemail.com.
htec.hk: 20 alt2.aspmx.l.google.com.
htec.hk: 10 aspmx.l.google.com.
htec.hk: 30 aspmx4.googlemail.com.
htec.hk: 30 aspmx3.googlemail.com.
htec.hk: 20 alt1.aspmx.l.google.com.
repetto.hk: 10 mx4.nameshield.net.
repetto.hk: 0 mx3.nameshield.com.
verabradley.hk: 10 MAIL.101DOMAIN.COM.
arha.hk: 100 mail.arha.hk.
unam.hk: 1 SMTP.GOOGLE.COM.
theindian.hk: 0 theindian.hk.
vrd.hk: 0 vrd-hk.mail.protection.outlook.com.
matisse.hk: 10 mx02.communilink.net.
matisse.hk: 10 mx03.communilink.net.
matisse.hk: 10 mx01.communilink.net.
matisse.hk: 10 mx04.communilink.net.
nolvadex.hk: 10 cluster7.eu.messagelabs.com.
nolvadex.hk: 20 cluster7a.eu.messagelabs.com.
asom.hk: 20 relay2.netnames.net.
asom.hk: 10 relay1.netnames.net.
covidien.hk: 1 bh.markmonitor.com.
streamin.hk: 1 aspmx.l.google.com.
streamin.hk: 10 alt4.aspmx.l.google.com.
streamin.hk: 10 alt3.aspmx.l.google.com.
streamin.hk: 5 alt2.aspmx.l.google.com.
streamin.hk: 5 alt1.aspmx.l.google.com.
pro1.hk: 10 mail.pro1.hk.
kl8.hk: null sp.gname.net.
threetrees.hk: 10 callisto.01link.net.
bengo.hk: 30 fosse.virtualhosting.hk.
aquazzura.hk: 10 mail.register.it.
boyue.hk: 10 mxbiz2.qq.com.
boyue.hk: 5 mxbiz1.qq.com.
grf.hk: 10 mxbiz2.qq.com.
grf.hk: 5 mxbiz1.qq.com.
aori.hk: 10 mail.blondinka.ru.
jadex.hk: 20 bizavmta2.netvigator.com.
jadex.hk: 10 bizavmta1.netvigator.com.
technovation.hk: 10 mail.technovation.hk.
techgo.hk: 1 TECHGO-HK.MAIL.PROTECTION.OUTLOOK.COM.
qfm.hk: 0 qfm-hk.mail.protection.outlook.com.
goldenpig.hk: 0 goldenpig-hk.mail.protection.outlook.com.
travelon.hk: 10 MAIL.101DOMAIN.COM.
imlygic.hk: 20 a-0018ee01.gslb.pphosted.com.
imlygic.hk: 10 a-0018ee01.gslb.pphosted.com.
alpha.hk: 5 ap.hk.
culti.hk: 25 smtp2.mail.ascio.com.
contentwriter.hk: 5 mail18.lh.pl.
energylab.hk: 5 mf1.nic.ru.
travelsim.hk: 10 mail.travelsim.hk.
specialk.hk: 10 custmx.cscdns.net.
pye.hk: 10 esquel2.asiavault.com.
pye.hk: 10 esquel1.asiavault.com.
mzlng.hk: 10 custmx.cscdns.net.
itda.hk: 5 mx2.larksuite.com.
itda.hk: 10 mx3.larksuite.com.
itda.hk: 1 mx1.larksuite.com.
onthelist.hk: 0 onthelist-hk.mail.protection.outlook.com.
sportek.hk: 100 relay2.netnames.net.
sportek.hk: 10 relay1.netnames.net.
gll.hk: 10 mxwall01.asiahost.com.hk.
gll.hk: 10 mxwall02.asiahost.com.hk.
goodworld.hk: 0 goodworld-hk.mail.protection.outlook.com.
bioressant.hk: 10 mail.bioressant.hk.
prosperous.hk: 10 qiye163mx02.mxmail.netease.com.
prosperous.hk: 5 qiye163mx01.mxmail.netease.com.
shrewsbury.hk: 5 alt2.aspmx.l.google.com.
shrewsbury.hk: 10 alt3.aspmx.l.google.com.
shrewsbury.hk: 10 alt4.aspmx.l.google.com.
shrewsbury.hk: 1 aspmx.l.google.com.
shrewsbury.hk: 5 alt1.aspmx.l.google.com.
shrewsbury.hk: 30 relay.mail.hkbnes.net.
petit-bateau.hk: 0 petitbateau-hk01c.mail.protection.outlook.com.
perfecthealth.hk: 0 perfecthealth-hk.mail.protection.outlook.com.
playtherapy.hk: 10 mailserver.playtherapy.hk.
vosevi.hk: 20 relay2.netnames.net.
vosevi.hk: 10 relay1.netnames.net.
seroquel.hk: 20 cluster7a.eu.messagelabs.com.
seroquel.hk: 10 cluster7.eu.messagelabs.com.
newcloud.hk: 10 alt3.aspmx.l.google.com.
newcloud.hk: 10 alt4.aspmx.l.google.com.
newcloud.hk: 5 alt2.aspmx.l.google.com.
newcloud.hk: 1 aspmx.l.google.com.
newcloud.hk: 5 alt1.aspmx.l.google.com.
isdin.hk: 10 mail.isdin.hk.
iib.hk: 10 mx02.communilink.net.
iib.hk: 10 mx04.communilink.net.
iib.hk: 10 mx01.communilink.net.
iib.hk: 10 mx03.communilink.net.
iplook.hk: 10 ALT4.ASPMX.L.GOOGLE.COM.
iplook.hk: 10 ALT3.ASPMX.L.GOOGLE.COM.
iplook.hk: 1 ASPMX.L.GOOGLE.COM.
iplook.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
iplook.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
veuveclicquot.hk: 20 a.mx.domainoo.fr.
hegen.hk: 1 mail.hegen.hk.
hengyuan.hk: 10 mx2.qiye.aliyun.com.
hengyuan.hk: 15 mx3.qiye.aliyun.com.
hengyuan.hk: 5 mx1.qiye.aliyun.com.
cedi.hk: 25 alt4.aspmx.l.google.com.
cedi.hk: 5 aspmx.l.google.com.
cedi.hk: 10 alt1.aspmx.l.google.com.
cedi.hk: 20 alt3.aspmx.l.google.com.
cedi.hk: 15 alt2.aspmx.l.google.com.
aied.hk: 10 MXBIZ2.QQ.COM.
aied.hk: 5 MXBIZ1.QQ.COM.
asprey.hk: 10 relay1.netnames.net.
asprey.hk: 100 relay2.netnames.net.
topbeauty.hk: 10 aspmx3.googlemail.com.
topbeauty.hk: 10 aspmx2.googlemail.com.
topbeauty.hk: 5 alt2.aspmx.l.google.com.
topbeauty.hk: 5 alt1.aspmx.l.google.com.
topbeauty.hk: 1 aspmx.l.google.com.
metalart.hk: 0 mail.metalart.com.hk.
mosen.hk: 10 mx2.yunyou.top.
mosen.hk: 10 mx1.yunyou.top.
floorball.hk: 10 mx1.titan.email.
floorball.hk: 20 mx2.titan.email.
littleworld.hk: 10 mx2.hostinger.com.
littleworld.hk: 5 mx1.hostinger.com.
2game.hk: 5 alt2.aspmx.l.google.com.
2game.hk: 1 aspmx.l.google.com.
2game.hk: 10 alt3.aspmx.l.google.com.
2game.hk: 10 alt4.aspmx.l.google.com.
2game.hk: 5 alt1.aspmx.l.google.com.
oneandone.hk: 10 mx01.kundenserver.de.
oneandone.hk: 10 mx00.kundenserver.de.
lilin.hk: 15 mx3.qiye.aliyun.com.
lilin.hk: 5 mx1.qiye.aliyun.com.
lilin.hk: 10 mx2.qiye.aliyun.com.
hika.hk: 20 mx2.mail.ovh.ca.
hika.hk: 30 mx3.mail.ovh.ca.
hika.hk: 10 mx1.mail.ovh.ca.
hika.hk: 0 mx0.mail.ovh.ca.
inway.hk: 10 mx.zoho.com.
inway.hk: 20 mx2.zoho.com.
inway.hk: 50 mx3.zoho.com.
neolife.hk: 0 localhost.
prevision.hk: 10 mfw.marcaria.com.
hovi.hk: 10 smx18.cn4e.com.
sansec.hk: 10 mxw.mxhichina.com.
sansec.hk: 10 mxn.mxhichina.com.
6633.hk: null lmpy.xidns.cc.
wakeboard.hk: 10 mail.wakeboard.hk.
timy.hk: 15 mx3.qiye.aliyun.com.
timy.hk: 10 mx2.qiye.aliyun.com.
timy.hk: 5 mx1.qiye.aliyun.com.
reflects.hk: 20 mail2.reflects.hk.
reflects.hk: 30 mail3.reflects.hk.
reflects.hk: 10 mail.reflects.hk.
derose.hk: 0 derose.hk.
livecom.hk: 5 mxbiz1.qq.com.
livecom.hk: 10 mxbiz2.qq.com.
gehr.hk: 10 gehr-hk.mail.protection.outlook.com.
lanxess.hk: 10 custmx.cscdns.net.
samtech.hk: 10 mx650.now.net.cn.
targus.hk: 10 mail.targus.hk.
sbconsulting.hk: 10 mail.sbconsulting.hk.
vmw.hk: 10 mail1.vmware.com.
vmw.hk: 10 mail1b.vmware.com.
seawind.hk: 20 mail2.seawind.hk.
seawind.hk: 10 mail2022.seawind.hk.
862.hk: null niuge.xawop.com.
legrand.hk: 10 legrand-hk.mail.protection.outlook.com.
webbit.hk: 20 mx20.antispam.mailspamprotection.com.
webbit.hk: 10 mx10.antispam.mailspamprotection.com.
webbit.hk: 30 mx30.antispam.mailspamprotection.com.
luckytime.hk: 50 alt4.aspmx.l.google.com.
luckytime.hk: 40 alt3.aspmx.l.google.com.
luckytime.hk: 30 alt2.aspmx.l.google.com.
luckytime.hk: 20 alt1.aspmx.l.google.com.
luckytime.hk: 10 aspmx.l.google.com.
avea.hk: 0 mail14.bigcommerce.com.
almar.hk: 1 smtp.google.com.
horsebetting.hk: 20 mx01.udag.de.
horsebetting.hk: 10 mx00.udag.de.
patpat.hk: 10 MAILSTORE1.SECURESERVER.NET.
patpat.hk: 0 SMTP.SECURESERVER.NET.
eyu.hk: 5 mxbiz1.qq.com.
eyu.hk: 10 mxbiz2.qq.com.
narscosmetics.hk: 10 mail.narscosmetics.hk.
internetofthings.hk: 10 mail.internetofthings.hk.
cruiser.hk: 10 mail.jubilee.com.hk.
cruiser.hk: 30 udgw.udomain.com.hk.
luxury-watches.hk: 20 mx01.udag.de.
luxury-watches.hk: 10 mx00.udag.de.
scsc.hk: 10 mx1.abchk.net.
scsc.hk: 130 mx13.abchk.net.
guzheng.hk: 5 alt1.aspmx.l.google.com.
guzheng.hk: 10 alt4.aspmx.l.google.com.
guzheng.hk: 10 alt3.aspmx.l.google.com.
guzheng.hk: 5 alt2.aspmx.l.google.com.
guzheng.hk: 1 aspmx.l.google.com.
60.hk: 10 mx.ym.163.com.
justlife.hk: 50 fb.mail.gandi.net.
justlife.hk: 10 spool.mail.gandi.net.
webike.hk: 10 mx.zoho.com.
pwg.hk: 10 mail.pwg.hk.
isgroup.hk: 10 _dc-mx.97b65e86c16c.isgroup.hk.
bacardi.hk: 10 custmx.cscdns.net.
zinco.hk: 10 mx00.udag.de.
zinco.hk: 20 mx01.udag.de.
vent.hk: 0 vent.hk.
bocage.hk: 10 mail.bocage.hk.
iray.hk: 20 mx.ym.163.com.
squareup.hk: 10 custmx.cscdns.net.
prosound.hk: 5 mx1.hostinger.com.
prosound.hk: 10 mx2.hostinger.com.
constantia.hk: 1 SMTP.GOOGLE.COM.
9x.hk: 56 route1.mx.cloudflare.net.
9x.hk: 4 route3.mx.cloudflare.net.
9x.hk: 33 route2.mx.cloudflare.net.
gctech.hk: 10 mail.gctech.hk.
storeroom.hk: 0 storeroom.hk.
feit.hk: 80 feit-hk.mail.protection.outlook.com.
